OBJECTID,TRAIL_ID,TRAIL_NAME,TRAIL_CLSS,SURF_MAT,ENGINEERED,WIDTH,FENCED,WHEEL_ACC,CONDITION,INST_YEAR,INST_DATE,LIGHT,OWNER,MAINT,STATUS,COMMENTS,ADDDATE,MODDATE,SOURCE,SACC,FCODE,CODE,WALKING,HIKING,BIKING,ATV,SNOWMOBILE,SEASON,COLLECTED,UPDATED,TCT,RAIL,NATURE,ET_SOURCE,SECT_NAME,ASSOCN,DATASOURCE,OFFICIAL,NAME_APP,PLOW,GLOBALID,LEN,Shape__Length
104825,1593,UNKNOWN NAME,PRIMARY,Natural,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c8e13ca3-6e40-493a-aec7-6749e7810800,60.0220149409811,60.0220149393862
104826,1595,UNKNOWN NAME,PRIMARY,Natural,No,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2c36b1b0-fc1c-4508-ad1f-61a05fa5450e,113.159499697216,113.159499697287
104827,1598,PARK WEST PLAYGROUND AREA,SECONDARY,CRDS,No,1.7,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access to playstructure,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,874c041e-cae5-481c-9265-48e53b33102a,95.0416287045395,95.0416287002092
104828,1599,UNKNOWN NAME,PRIMARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"overgrown, used to be gravel",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,36171118-c157-4a48-af82-c0af5c3adace,711.964652408619,711.964652409984
104829,1600,UNKNOWN NAME,PRIMARY,Asphalt,No,1.5,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,some heaving,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,91966794-6fe8-4f7e-93d3-bcebd011df26,70.5549586706967,70.554958672346
104830,1602,PARK WEST PLAYGROUND, ,CRDS,No,1.8,No,,GOOD,0,,No, ,HRM,ACTIVE,width tapers from 1.8m to 6m,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,1dbc0d6e-7969-462a-8a39-3166368c3f98,18.7083519451891,18.7083519455374
104831,1603,LINEAR TRAIL AT PARKWEST, ,Asphalt,No,3.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,connector between school and trail,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f427fd51-d098-4376-8ca1-e60bce97e556,23.0493931550624,23.0493931542393
104832,1604,UNKNOWN NAME,SECONDARY,CRDS,No,2.2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,washouts / exposed rock,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,0747bdc0-11b3-42ea-b99b-1f12d99487de,40.5558258695657,40.5558258704315
104833,1605,UNKNOWN NAME, ,Natural,No,1.8,No,,POOR,0,,No,Halifax Regional Municipality,HRM, ,"exposed rock,roots and stumps-hazard",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,05aae0b5-6022-4413-aade-7b4b9400312a,67.2378658212775,67.2378658198498
104834,1607,GORSEBUD CL TO MAINLAND LINEAR TRAIL, WALKWAY,Asphalt,No,1.7,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,NEIGHBOURHOOD,,,TPW_TRAILS,,,,856e18a4-a4d5-45ca-9ba1-a7676edf2fea,67.6676676353626,67.6676676339607
104835,1609,EDWARD LAURIE DR TO MAINLAND LINEAR TRAIL, WALKWAY,Asphalt,No,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,NEIGHBOURHOOD,,,TPW_TRAILS,,,,c65225e8-2bd3-47cf-b2bb-6f4f9c933808,131.294375972235,131.294375971492
104836,1610,HEATHSIDE CRES TO MAINLAND LINEAR TRAIL, WALKWAY,Asphalt,No,1.7,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,,,,,,,,,,,,,,,,,,,NEIGHBOURHOOD,,,TPW_TRAILS,,,,4c60035d-6574-491d-9f0c-2577f3e86306,68.4413781516326,68.4413781518535
104837,1613,UNKNOWN NAME,SECONDARY,Asphalt, ,2.2,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor cracks/heaves-asphalt swales N|Inc,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7f4925df-22a4-42d2-b2f2-9fbf97ec5cf7,113.100912585195,113.100912586379
104838,1453,UNKNOWN NAME,PRIMARY,Gravel,No,1,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,to canteen,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,83aa4036-31a9-4ae1-8331-26bda57a7666,24.153841683529,24.1538416844205
104839,1454,UNKNOWN NAME,PRIMARY,CRDS,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b9a2fa4c-0693-40d0-a128-a12640179199,75.1518586055825,75.1518586075553
104840,1455,UNKNOWN NAME,PRIMARY,Gravel,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,width varies,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,16fd3308-71f4-4a88-9bb7-c90bbe420c96,266.132723488197,266.132723490069
104841,1441,UNKNOWN NAME,PRIMARY,CRDS,No,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5ef3ae6a-6990-4647-b4f2-89c19fd7db46,25.607117667482,25.6071176677842
104842,1456,UNKNOWN NAME,PRIMARY,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,428b25f8-91d2-4fd7-bef2-552c7caaa819,95.117602967334,95.1176029676117
104843,1463,Sackville Lakes AT Greenway,AT_GW,Gravel,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,RRRDTR,,,,,,,,,2016-06-06T12:02:22.000Z,,,,DNR,,,TPW_TRAILS,,,,a9215531-4a31-4778-937b-9280e93a8761,27.7823454612005,27.7823454613707
104844,1465,Sackville Lakes AT Greenway,AT_GW,Gravel,No,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,unfinished section,,,,,RRRDTR,,,,,,,ALL,,2016-06-06T12:02:22.000Z,,,,DNR,,,TPW_TRAILS,,,,a9f587af-f163-47af-a456-343b2ff06498,147.066191982504,147.066191982997
104845,1407,UNKNOWN NAME,PRIMARY,CRDS,No,1.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown,,2014-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,30d956b6-8fc2-42ff-83da-b632bae6c8fd,70.5003267890992,70.5003267892701
104846,1408,UNKNOWN NAME,PRIMARY,CRDS,No,1.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown,,2014-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,bb7b4daf-d971-4215-b069-67d2ea3f41b9,14.0234102702715,14.0234102697019
104847,1421,UNKNOWN NAME,PRIMARY,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,2014-02-21T00:00:00.000Z,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a91d5bbf-c15d-4de1-af03-9a36af17f5fa,35.047631110897,35.0476311112274
104848,1470,UNKNOWN NAME,SECONDARY,Gravel,No,1,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,becomes less formal fr parkland dr,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,4e578b1f-c32a-4871-8267-4d91acfa433e,598.101866688241,598.101866686309
104849,1474,UNKNOWN NAME, ,CRDS,No,2.3,No,,GOOD,0,,Yes,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,bef6dbd2-9ebf-413f-9c26-29e79ec3bf37,149.940567505563,149.940567505806
104850,1475,UNKNOWN NAME, ,CRDS,No,1.2,No,,GOOD,0,,Yes,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,2015e6b4-c543-416c-aecf-407feff0cbcc,7.29785275299229,7.29785275385758
104851,1476,UNKNOWN NAME, ,CRDS,No,1.4,No,,MARGINAL,0,,Yes,Halifax Regional Municipality,HRM,ACTIVE,"varying widths,loosely defined",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f91be9cd-b1b4-4e63-921c-045fbb8485db,279.000229096901,279.000229095734
104852,1477,UNKNOWN NAME, ,CRDS,No,1.4,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,aad5cb8a-9420-40a7-a5ee-09bedf60d996,39.3038528993474,39.3038528992656
104853,2460,UNKNOWN NAME, ,Asphalt,No,3.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"p.lot access to beach -avg width,gated",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,15f48fc4-2a1a-4690-b59d-c35be55d97bd,98.8697666682234,98.8697666652568
104854,2461,UNKNOWN NAME, ,CRDS,No,3.2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"some exposed rock, minor washouts",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,db1b5d3c-43dc-4525-b922-d98f8bea632d,74.640139558471,74.6401395581583
104855,1745,UNKNOWN NAME, ,Asphalt,No,2.1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,s/o at tremont dr end,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7b28ccf2-494d-40a4-a891-65570758e557,358.018000856292,358.018000854002
104856,1478,UNKNOWN NAME, ,CRDS,No,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"varying widths,loosely defined",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,9b4b0289-9272-4fe0-89d7-79ff49cb5cbc,47.5837661427839,47.5837661447998
104857,1479,UNKNOWN NAME, ,CRDS,No,1.8,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"varying widths,poorly defined",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e1a951cb-9b73-42ed-8ecc-d590beca2d05,313.738951828251,313.738951828662
104858,1480,UNKNOWN NAME, ,Concrete,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8c1d59e3-b4a7-4166-a5bb-7e55a1d3917d,11.1530609677599,11.1530609677928
104859,1483,UNKNOWN NAME, ,CRDS,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,varying widths,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,45db8437-645a-4a79-b31b-4ab69c6521f3,187.567389225451,187.567389223852
104860,1484,UNKNOWN NAME, ,CRDS,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,varying widths,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a3ea6085-0ecd-4174-9f60-08ea61fb94d7,107.231389025478,107.2313890266
104861,1485,UNKNOWN NAME, ,CRDS,No,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,889cce64-ebbc-48aa-a169-8985c6ec36ac,29.0266721935012,29.0266721950914
104862,1486,UNKNOWN NAME,SECONDARY,CRDS,No,2,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,8656d3ba-e504-43b3-a2be-550f02998685,67.4782905365222,67.4782905351573
104863,1251,UNKNOWN NAME,SECONDARY,Asphalt,No,1.6,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,cracks and heaves,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,fac09594-da4b-4ebd-a011-7305970436d6,82.5647495298386,82.5647495286526
104864,1395,UNKNOWN NAME,PRIMARY,CRDS,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,2013-11-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a3f31c1b-cf7b-40ac-a03e-5aa88740f756,63.1876293332701,63.1876293327314
104865,1396,UNKNOWN NAME,PRIMARY,CRDS,No,1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,2013-11-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e7dcb114-f863-471d-909b-4b91a9f73fc4,56.8676729489677,56.8676729469008
104866,1973,UNKNOWN NAME,TERIARY,Natural, ,1,No,,POOR,0,,No,Halifax Regional Municipality,NA,DECOMISSIONED,former trail-overgrown- width varies,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,0219c517-e222-49c2-84e9-6ec6f891aa5c,50.4614879758339,50.4614879762234
104867,1958,UNKNOWN NAME,PRIMARY,Asphalt, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks throughout,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,178acb20-916a-4a70-b7d4-cc0f1b3675e4,264.212780940243,264.212780940974
104868,1655,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,footpath from walkway,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,7bfda308-ccfe-4075-bf40-54fc3760f429,44.9189025016091,44.9189024996277
104869,1658,UNKNOWN NAME,SECONDARY,Asphalt, ,1.3,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaves/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c37d12ef-2114-42a0-85e8-fbcd182c8616,27.6491714847513,27.6491714855866
104870,1614,UNKNOWN NAME,PRIMARY,Asphalt, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,areas of minor heaveas/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,16fe30f5-f64f-4b21-a825-bc308a8255b8,326.888934497692,326.888934497103
104871,1615,UNKNOWN NAME,PRIMARY,Asphalt, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,notable heaving at tennis crt.minor heav,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e5190b49-ee42-49d7-82a8-79ca19bc3e2f,249.731985407295,249.731985408879
104872,1619,UNKNOWN NAME,SECONDARY,Asphalt, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,73ce720b-2079-4f46-ac40-7673b29126c7,91.7852335338051,91.7852335357796
104873,1620,UNKNOWN NAME,PRIMARY,Asphalt, ,1.5,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,partial fence,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,48ffb6f7-33d6-4e87-a36d-c6ae08951035,118.691612979576,118.69161298156
104874,1622,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,INFORMAL CROSSING,undetermined surface material and width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e71755ae-d343-4593-a363-8f60197873bb,6.05426336776621,6.05426336776621
104875,1623,UNKNOWN NAME,SECONDARY,Asphalt, ,1.5,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c2821302-1831-46e2-9979-3cd91e0b3b21,26.6554390166868,26.6554390167723
104876,1624,UNKNOWN NAME,SECONDARY,Gravel, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,part of gravel driveway,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,bf2ca504-211c-45db-a6a1-af4d24716c4e,82.8103879471597,82.8103879481578
104877,1625,UNKNOWN NAME,PRIMARY,CRDS,No,2.2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,29bd6a0e-c982-4c48-a1ed-d06ba5673ac4,182.892174699072,182.892174698773
104878,1627,UNKNOWN NAME,PRIMARY,CRDS,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e50f9ed7-a631-4504-b1dc-98acf9d5941c,83.4445135709357,83.444513571699
104879,1628,UNKNOWN NAME,SECONDARY,CRDS, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,0d771cbd-9e89-4e1b-8a7e-5b5b49f6a8fd,10.8548700721426,10.8548700707537
104880,1629,UNKNOWN NAME,PRIMARY,Asphalt, ,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,heaved /cracked -peastone covered,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,1cccf7fc-b77d-4219-9216-e369a99f9091,16.953925905442,16.9539259044463
104881,1636,UNKNOWN NAME,TERIARY,CRDS, ,1.8,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,overgrown with weed-undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,ca6d6e21-95c3-466f-a788-ea0a62e0f8fc,42.1342247855973,42.1342247848802
104882,1637,UNKNOWN NAME,TERIARY,Natural,No,1,No,,GOOD,2008,,No,Halifax Regional Municipality,HRM,ACTIVE,grass path,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,38d1a1ce-f5a8-4cc2-9669-0f189cfd2aca,45.0953779891919,45.0953779895458
104883,1638,UNKNOWN NAME,SECONDARY,CRDS, ,0.9,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b66c390e-df51-407a-bf74-dfc357de043b,38.9388549611577,38.9388549611858
104884,1639,UNKNOWN NAME,PRIMARY,Asphalt, ,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks throughout,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a089fd78-49dc-4edf-bdad-4b69342872ca,81.934465502902,81.9344655037582
104885,1640,UNKNOWN NAME,SECONDARY,Asphalt, ,1.5,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,area of missing asph.-minor heave/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3a964056-627d-4dd8-8175-33ce0fdf17bf,59.4273872920454,59.4273872916834
104886,1641,UNKNOWN NAME,TERIARY,Natural, ,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,b6cffc36-096d-4540-9e0c-82f5d6e9ab4c,69.1213954656056,69.1213954663113
104887,1961,UNKNOWN NAME,PRIMARY,Gravel,No,3.2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,access rd/track-raised rocks/lack of mat,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,cb4e0a6a-9edb-4e5d-a003-0ce4b6f7af4d,657.479638776392,657.479638776357
104888,1949,UNKNOWN NAME,TERIARY,Gravel,No,1,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,washouts/undefined width,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,79d89f92-4ce8-4cc5-8404-cb28db69afcf,47.9036838819679,47.9036838815172
104889,1656,UNKNOWN NAME,SECONDARY,Asphalt, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves/cracks,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,32623f49-ccc5-4508-9a2d-da57319632a1,131.455385520461,131.455385520427
104890,1950,UNKNOWN NAME,PRIMARY,Asphalt, ,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e709c1d2-81c3-42bf-a977-801aa3cc59e6,105.894629185576,105.894629185812
104891,1702,UNKNOWN NAME,PRIMARY,Asphalt, ,0.6,Yes,,MARGINAL,0,,No,Halifax Regional Municipality,Private,ACTIVE,area signed as private-Caledon.HomeAssc,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a5d1d3de-398b-4148-ad8f-2d158cb40a5b,26.0194841104364,26.0194841107147
104892,1703,UNKNOWN NAME,SECONDARY,Asphalt, ,0.6,No,,POOR,0,,No,Halifax Regional Municipality,Private,DECOMISSIONED,leads to fence-not in use- overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e4a1c6b3-3390-41eb-bf37-48081df2d443,9.47395628050642,9.47395628094461
104893,1704,UNKNOWN NAME,PRIMARY,Asphalt, ,0.6,Yes,,POOR,0,,No,Halifax Regional Municipality,Private,ACTIVE,heaves/cracks -one end overgrown/hedge,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,de33831a-df2d-4ded-8a7f-c5ed0a537cde,74.1588449204196,74.1588449197999
104894,1705,UNKNOWN NAME,SECONDARY,Concrete, ,0.6,No,,MARGINAL,0,,No,Halifax Regional Municipality,Private,ACTIVE,leads to tennis crt. -broken/settled con,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,565d0132-d8e7-4fb2-9f49-9dc480191fa8,5.99745631012807,5.99745631053073
104895,1859,UNKNOWN NAME,PRIMARY,CRDS,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,6bdb355e-2b39-4dec-8194-a56b2e205e3a,87.4895722276805,87.489572227657
104896,1860,UNKNOWN NAME,PRIMARY,Natural,No,1.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,"not maintainec, maybe old atv trail",,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,d8488786-71b2-4ed7-ac6a-53c06769d01f,319.476368894328,319.476368893295
104897,1273,UNKNOWN NAME,PRIMARY,Natural,No,3,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,water comm,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,87ae1c33-6566-4cea-9ff6-64560d799367,263.548379782356,263.548379784172
104898,1361,UNKNOWN NAME,PRIMARY,Asphalt, ,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,minor heaves - chain across Athorpe end,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,83ae6fcc-ae07-4d28-a08c-65870cb8a191,77.8288157698568,77.8288157694843
104899,1362,UNKNOWN NAME,SECONDARY,Gravel,No,2.2,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,washouts -overgrown w/weed,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,3365a22b-f2d6-4a9b-aca8-71e87de354d5,29.6187988845729,29.6187988844947
104900,1363,UNKNOWN NAME,TERIARY,Gravel,No,1,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,undefined width  -areas overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,4902f3c7-968a-407b-8a98-3844c7be8714,154.986817308463,154.986817309144
104901,1749,UNKNOWN NAME, ,CRDS,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,e8a6cb08-4087-4d3a-9df4-31e5ec40864a,83.661078216322,83.6610782156231
104902,1724,UNKNOWN NAME, ,Asphalt,No,2.1,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5f94852e-76ae-4055-ac00-f4fff602a555,200.952321028061,200.952321025996
104903,1729,UNKNOWN NAME,SECONDARY,CRDS, ,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,5fccdd3d-b48d-4b21-b3d8-fbbec476d46b,63.3816845809474,63.3816845831543
104904,1304,UNKNOWN NAME,TERIARY,Natural,No,0.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,badly overgrown / washouts,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,48805ed9-d893-4cef-9713-c825157fd4aa,329.68599897674,329.685998979459
104905,1322,UNKNOWN NAME,SECONDARY,Asphalt,No,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides -some overgrowth,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,935a1928-3e95-4ad3-8a16-d206771ec04a,72.7200268309697,72.7200268336943
104906,1320,UNKNOWN NAME,SECONDARY,Asphalt,No,1.8,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f77c2b35-6dbe-4e1d-897a-cc0e596b01bf,75.3046832960743,75.3046832952337
104907,1305,UNKNOWN NAME,SECONDARY,Asphalt,No,1.5,No,,POOR,0,,No,Halifax Regional Municipality,HRM,ACTIVE,sides overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,f8dc475f-b2ce-4753-be0a-b0abfec11f34,82.001383532922,82.0013835329653
104908,1318,UNKNOWN NAME,SECONDARY,Asphalt,No,1.5,No,,GOOD,0,,No,Halifax Regional Municipality,HRM, ,to undeveloped greenbelt,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,a4477448-9058-4db7-880b-ef22e6cb40cd,45.4274221814675,45.4274221821572
104909,1332,UNKNOWN NAME,PRIMARY,Asphalt,No,1.8,Yes,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE,ends fenced-areas of sides overgrown-cra,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,c68f1863-534b-4508-ab93-97866188fff1,522.548335108522,522.548335108505
104910,1016,UNKNOWN NAME,TERIARY,WOOD, ,2,No,,MARGINAL,0,,No,Halifax Regional Municipality,HRM,ACTIVE,woodchip/crusher -width varies-overgrown,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,64f39ced-236c-4bc6-98fb-9d9f6f1f8190,18.8362613541731,18.8362613546623
104911,1019,UNKNOWN NAME,SECONDARY,CRDS, ,2,No,,GOOD,0,,No,Halifax Regional Municipality,HRM,ACTIVE, ,,,,,,,,,,,,,,,,,,,,,TPW_TRAILS,,,,6f4a2663-ff07-4d14-bfd3-a3f5df990ff9,62.5634576416051,62.5634576412738
